編號,經度,緯度,事件類別,CBI值
111_A2_7-12_2152,121.591409,25.039694,A2,1
111_A2_7-12_2153,121.562162,25.023853,A2,1
111_A2_7-12_2154,120.743413,22.007361,A2,1
111_A2_7-12_2155,120.481955,22.642497,A2,1
111_A2_7-12_2156,120.574887,23.953742,A2,1
111_A2_7-12_2157,121.336701,24.941932,A2,1
111_A2_7-12_2158,120.288158,22.970833,A2,1
111_A2_7-12_2159,121.521713,25.062699,A2,1
111_A2_7-12_2160,120.766332,23.879801,A2,1
111_A2_7-12_2161,121.223285,24.939476,A2,1
111_A2_7-12_2162,121.522949,25.101995,A2,1
111_A2_7-12_2163,121.294697,25.044807,A2,1
111_A2_7-12_2164,120.28212,22.970437,A2,1
111_A2_7-12_2165,121.804112,25.108484,A2,1
111_A2_7-12_2166,121.184112,25.024469,A2,1
111_A2_7-12_2167,121.365147,25.067827,A2,1
111_A2_7-12_2168,120.643965,24.134737,A2,1
111_A2_7-12_2169,120.713507,24.160716,A2,1
111_A2_7-12_2170,120.176398,23.16021,A2,1
111_A2_7-12_2171,120.689383,24.142983,A2,1
111_A2_7-12_2172,121.542242,25.060321,A2,1
111_A2_7-12_2173,121.024487,24.825585,A2,1
111_A2_7-12_2174,121.554367,25.032437,A2,1
111_A2_7-12_2175,120.695112,24.183283,A2,1
111_A2_7-12_2176,121.538337,25.065915,A2,1
111_A2_7-12_2177,121.290064,25.10509,A2,1
111_A2_7-12_2178,120.957948,24.823582,A2,1
111_A2_7-12_2179,120.235228,23.002315,A2,1
111_A2_7-12_2180,121.308515,24.990143,A2,1
111_A2_7-12_2181,121.517111,24.976068,A2,1
111_A2_7-12_2182,121.481682,25.221923,A2,1
111_A2_7-12_2183,121.513461,25.04719,A2,1
111_A2_7-12_2184,120.620605,24.187951,A2,1
111_A2_7-12_2185,120.639328,24.179858,A2,1
111_A2_7-12_2186,121.552312,25.03319,A2,1
111_A2_7-12_2187,120.685811,24.156098,A2,1
111_A2_7-12_2188,120.545881,24.086134,A2,1
111_A2_7-12_2189,121.55633,25.023042,A2,1
111_A2_7-12_2190,121.558434,25.060579,A2,1
111_A2_7-12_2191,121.29894,24.961662,A2,1
111_A2_7-12_2192,120.975518,24.819029,A2,1
111_A2_7-12_2193,121.324021,25.003573,A2,1
111_A2_7-12_2194,121.212233,24.883352,A2,1
111_A2_7-12_2195,121.53812,25.034427,A2,1
111_A2_7-12_2196,121.46762,24.984799,A2,1
111_A2_7-12_2197,120.535614,23.705871,A2,1
111_A2_7-12_2198,121.736709,25.130138,A2,1
111_A2_7-12_2199,121.529993,23.907244,A2,1
111_A2_7-12_2200,121.513096,25.054019,A2,1
111_A2_7-12_2201,121.467243,25.001868,A2,1
111_A2_7-12_2202,121.53536,25.118644,A2,1
111_A2_7-12_2203,121.499171,25.068737,A2,1
111_A2_7-12_2204,121.595777,23.946779,A2,1
111_A2_7-12_2205,120.493472,24.110944,A2,1
111_A2_7-12_2206,121.544267,24.977074,A2,1
111_A2_7-12_2207,121.505723,25.028194,A2,1
111_A2_7-12_2208,120.338181,22.680779,A2,1
111_A2_7-12_2209,120.683357,23.966477,A2,1
111_A2_7-12_2210,120.462575,23.798847,A2,1
111_A2_7-12_2211,121.306294,24.997027,A2,1
111_A2_7-12_2212,121.543462,25.036113,A2,1
111_A2_7-12_2213,121.751646,25.138012,A2,1
111_A2_7-12_2214,121.253133,24.944267,A2,1
111_A2_7-12_2215,120.225895,22.985515,A2,1
111_A2_7-12_2216,121.51417,25.053387,A2,1
111_A2_7-12_2217,120.551823,24.244409,A2,1
111_A2_7-12_2218,121.254488,24.978342,A2,1
111_A2_7-12_2219,120.219259,23.069699,A2,1
111_A2_7-12_2220,121.55628,25.003594,A2,1
111_A2_7-12_2221,121.300113,25.004931,A2,1
111_A2_7-12_2222,120.50255,22.684272,A2,1
111_A2_7-12_2223,121.4495,25.049266,A2,1
111_A2_7-12_2224,121.578075,25.082347,A2,1
111_A2_7-12_2225,121.49057,24.994417,A2,1
111_A2_7-12_2226,121.725206,25.145561,A2,1
111_A2_7-12_2227,120.971061,24.804135,A2,1
111_A2_7-12_2228,120.433761,24.055936,A2,1
111_A2_7-12_2229,120.800083,21.944598,A2,1
111_A2_7-12_2230,121.093459,24.73728,A2,1
111_A2_7-12_2231,121.73574,25.128536,A2,1
111_A2_7-12_2232,120.48432,22.666345,A2,1
111_A2_7-12_2233,121.484781,25.000144,A2,1
111_A2_7-12_2234,120.564929,24.250612,A2,1
111_A2_7-12_2235,121.76093,24.757034,A2,1
111_A2_7-12_2236,120.574269,23.954789,A2,1
111_A2_7-12_2237,121.538509,25.064302,A2,1
111_A2_7-12_2238,121.319432,25.003188,A2,1
111_A2_7-12_2239,121.228835,24.947405,A2,1
111_A2_7-12_2240,121.558782,24.998034,A2,1
111_A2_7-12_2241,121.629714,25.068193,A2,1
111_A2_7-12_2242,120.456126,22.666205,A2,1
111_A2_7-12_2243,121.476403,25.081803,A2,1
111_A2_7-12_2244,121.401344,24.973231,A2,1
111_A2_7-12_2245,121.157203,24.909612,A2,1
111_A2_7-12_2246,121.467779,25.074879,A2,1
111_A2_7-12_2247,120.2617,22.86269,A2,1
111_A2_7-12_2248,120.36804,22.624974,A2,1
111_A2_7-12_2249,121.301639,25.019481,A2,1
111_A2_7-12_2250,120.625041,24.184936,A2,1
111_A2_7-12_2251,121.512589,24.961672,A2,1
111_A2_7-12_2252,121.311473,25.007881,A2,1
111_A2_7-12_2253,121.521076,25.002472,A2,1
111_A2_7-12_2254,121.670412,25.077492,A2,1
111_A2_7-12_2255,120.29671,22.621725,A2,1
111_A2_7-12_2256,120.567603,23.962584,A2,1
111_A2_7-12_2257,120.693047,24.170367,A2,1
111_A2_7-12_2258,121.57843,25.03617,A2,1
111_A2_7-12_2259,121.138145,24.974868,A2,1
111_A2_7-12_2260,120.481536,22.669153,A2,1
111_A2_7-12_2261,121.459855,25.149972,A2,1
111_A2_7-12_2262,118.314386,24.433006,A2,1
111_A2_7-12_2263,120.700348,24.249184,A2,1
111_A2_7-12_2264,121.459478,25.006045,A2,1
111_A2_7-12_2265,121.509839,25.09034,A2,1
111_A2_7-12_2266,120.524118,24.099477,A2,1
111_A2_7-12_2267,120.653501,24.165148,A2,1
111_A2_7-12_2268,121.459048,24.980448,A2,1
111_A2_7-12_2269,120.321355,23.312042,A2,1
111_A2_7-12_2270,120.42357,23.557474,A2,1
111_A2_7-12_2271,121.308036,24.991424,A2,1
111_A2_7-12_2272,121.620908,25.074511,A2,1
111_A2_7-12_2273,121.32296,24.976718,A2,1
111_A2_7-12_2274,121.528454,25.038341,A2,1
111_A2_7-12_2275,121.501965,24.998543,A2,1
111_A2_7-12_2276,120.744764,22.000828,A2,1
111_A2_7-12_2277,121.527483,25.060253,A2,1
111_A2_7-12_2278,121.432612,25.071408,A2,1
111_A2_7-12_2279,121.256182,24.933796,A2,1
111_A2_7-12_2280,120.23596,22.968155,A2,1
111_A2_7-12_2281,121.261631,24.955365,A2,1
111_A2_7-12_2282,121.086102,24.741581,A2,1
111_A2_7-12_2283,120.683741,24.110906,A2,1
111_A2_7-12_2284,121.29867,24.991655,A2,1
111_A2_7-12_2285,120.673491,24.155618,A2,1
111_A2_7-12_2286,121.506661,25.085755,A2,1
111_A2_7-12_2287,121.543546,25.033355,A2,1
111_A2_7-12_2288,120.990272,24.866975,A2,1
111_A2_7-12_2289,120.215627,22.98591,A2,1
111_A2_7-12_2290,120.219002,23.02337,A2,1
111_A2_7-12_2291,121.407017,25.018309,A2,1
111_A2_7-12_2292,120.23073,22.989166,A2,1
111_A2_7-12_2293,120.308158,22.631081,A2,1
111_A2_7-12_2294,120.199212,22.994464,A2,1
111_A2_7-12_2295,120.718705,24.125392,A2,1
111_A2_7-12_2296,120.3442,22.62489,A2,1
111_A2_7-12_2297,121.549659,24.977576,A2,1
111_A2_7-12_2298,121.477541,25.068562,A2,1
111_A2_7-12_2299,120.954497,24.802115,A2,1
111_A2_7-12_2300,120.681615,23.915901,A2,1
111_A2_7-12_2301,121.533884,25.064736,A2,1
111_A2_7-12_2302,120.686354,24.152437,A2,1
111_A2_7-12_2303,120.281184,22.627181,A2,1
111_A2_7-12_2304,121.016541,24.855342,A2,1
111_A2_7-12_2305,121.527908,25.035419,A2,1
111_A2_7-12_2306,121.573663,24.990939,A2,1
111_A2_7-12_2307,120.682687,24.167028,A2,1
111_A2_7-12_2308,120.273268,23.294798,A2,1
111_A2_7-12_2309,120.290507,22.785098,A2,1
111_A2_7-12_2310,120.351418,22.644176,A2,1
111_A2_7-12_2311,120.823412,24.550306,A2,1
111_A2_7-12_2312,120.791862,24.617354,A2,1
111_A2_7-12_2313,120.202315,22.989762,A2,1
111_A2_7-12_2314,121.753315,24.760571,A2,1
111_A2_7-12_2315,121.514761,25.059547,A2,1
111_A2_7-12_2316,120.289694,23.074833,A2,1
111_A2_7-12_2317,121.527221,25.03385,A2,1
111_A2_7-12_2318,121.289585,25.05434,A2,1
111_A2_7-12_2319,121.471322,25.03079,A2,1
111_A2_7-12_2320,121.231059,24.872236,A2,1
111_A2_7-12_2321,120.416571,23.453686,A2,1
111_A2_7-12_2322,121.322449,24.986495,A2,1
111_A2_7-12_2323,120.655866,24.17048,A2,1
111_A2_7-12_2324,120.3227,22.64669,A2,1
111_A2_7-12_2325,120.477969,22.678889,A2,1
111_A2_7-12_2326,120.232296,23.004452,A2,1
111_A2_7-12_2327,121.504297,25.029959,A2,1
111_A2_7-12_2328,120.626414,24.185274,A2,1
111_A2_7-12_2329,120.354617,23.120826,A2,1
111_A2_7-12_2330,120.585484,23.961431,A2,1
111_A2_7-12_2331,120.680579,24.165125,A2,1
111_A2_7-12_2332,118.321045,24.432726,A2,1
111_A2_7-12_2333,121.481905,25.081404,A2,1
111_A2_7-12_2334,120.362336,22.791785,A2,1
111_A2_7-12_2335,120.688648,23.910261,A2,1
111_A2_7-12_2336,120.558976,24.236698,A2,1
111_A2_7-12_2337,121.425034,25.009839,A2,1
111_A2_7-12_2338,121.49529,25.086831,A2,1
111_A2_7-12_2339,121.528505,25.023625,A2,1
111_A2_7-12_2340,120.226682,22.993532,A2,1
111_A2_7-12_2341,120.3249,22.59089,A2,1
111_A2_7-12_2342,121.196211,24.912539,A2,1
111_A2_7-12_2343,121.459521,25.150497,A2,1
111_A2_7-12_2344,120.572103,24.217947,A2,1
111_A2_7-12_2345,121.229168,24.961175,A2,1
111_A2_7-12_2346,120.685298,24.150026,A2,1
111_A2_7-12_2347,120.370336,22.336223,A2,1
111_A2_7-12_2348,118.336595,24.449494,A2,1
111_A2_7-12_2349,121.465999,25.138803,A2,1
111_A2_7-12_2350,121.777645,24.674618,A2,1
111_A2_7-12_2351,121.58885,25.081658,A2,1
111_A2_7-12_2352,121.46253,24.992414,A2,1
111_A2_7-12_2353,120.575374,24.268685,A2,1
111_A2_7-12_2354,120.170469,22.99529,A2,1
111_A2_7-12_2355,120.291508,22.641945,A2,1
111_A2_7-12_2356,121.51825,23.880149,A2,1
111_A2_7-12_2357,120.587964,23.858085,A2,1
111_A2_7-12_2358,121.22231,24.957753,A2,1
111_A2_7-12_2359,120.170933,22.989854,A2,1
111_A2_7-12_2360,121.404222,25.017624,A2,1
111_A2_7-12_2361,121.518546,25.092409,A2,1
111_A2_7-12_2362,120.68214,24.141525,A2,1
111_A2_7-12_2363,121.227459,24.943066,A2,1
111_A2_7-12_2364,121.741236,25.12735,A2,1
111_A2_7-12_2365,120.691674,23.987893,A2,1
111_A2_7-12_2366,121.55369,25.028088,A2,1
111_A2_7-12_2367,121.133797,22.765754,A2,1
111_A2_7-12_2368,121.459129,24.979404,A2,1
111_A2_7-12_2369,120.667027,24.185064,A2,1
111_A2_7-12_2370,120.785059,24.479611,A2,1
111_A2_7-12_2371,121.421026,24.964618,A2,1
111_A2_7-12_2372,120.258707,23.749204,A2,1
111_A2_7-12_2373,120.816307,24.563912,A2,1
111_A2_7-12_2374,121.035726,24.804675,A2,1
111_A2_7-12_2375,120.412611,23.354383,A2,1
111_A2_7-12_2376,121.521057,25.042757,A2,1
111_A2_7-12_2377,120.545603,24.076767,A2,1
111_A2_7-12_2378,120.386914,22.343541,A2,1
111_A2_7-12_2379,121.212382,24.864761,A2,1
111_A2_7-12_2380,120.190526,23.001514,A2,1
111_A2_7-12_2381,121.150153,22.753434,A2,1
111_A2_7-12_2382,121.483557,25.06137,A2,1
111_A2_7-12_2383,121.76029,25.127644,A2,1
111_A2_7-12_2384,121.214717,24.863265,A2,1
111_A2_7-12_2385,120.214631,23.001417,A2,1
111_A2_7-12_2386,121.149412,22.767299,A2,1
111_A2_7-12_2387,121.456466,25.044255,A2,1
111_A2_7-12_2388,120.469045,22.61571,A2,1
111_A2_7-12_2389,121.215343,24.945838,A2,1
111_A2_7-12_2390,121.371249,24.923638,A2,1
111_A2_7-12_2391,120.443455,24.0483,A2,1
111_A2_7-12_2392,121.051954,24.801153,A2,1
111_A2_7-12_2393,119.645639,23.56411,A2,1
111_A2_7-12_2394,121.539396,24.96283,A2,1
111_A2_7-12_2395,120.146102,23.096734,A2,1
111_A2_7-12_2396,120.304611,22.726948,A2,1
111_A2_7-12_2397,121.479785,25.0729,A2,1
111_A2_7-12_2398,120.424537,23.698718,A2,1
111_A2_7-12_2399,120.490224,22.670764,A2,1
111_A2_7-12_2400,121.580893,25.083947,A2,1
111_A2_7-12_2401,121.501429,25.119444,A2,1
111_A2_7-12_2402,120.797153,22.229618,A2,1
111_A2_7-12_2403,120.2979,22.69157,A2,1
111_A2_7-12_2404,121.54368,24.998841,A2,1
111_A2_7-12_2405,120.957057,24.808649,A2,1
111_A2_7-12_2406,121.498652,24.993907,A2,1
111_A2_7-12_2407,121.624044,25.037033,A2,1
111_A2_7-12_2408,121.430924,25.00045,A2,1
111_A2_7-12_2409,120.323685,22.645475,A2,1
111_A2_7-12_2410,120.714007,22.072548,A2,1
111_A2_7-12_2411,120.994429,24.874266,A2,1
111_A2_7-12_2412,120.363807,23.89374,A2,1
111_A2_7-12_2413,121.530077,25.04852,A2,1
111_A2_7-12_2414,121.512165,24.990263,A2,1
111_A2_7-12_2415,120.706493,24.158625,A2,1
111_A2_7-12_2416,121.455692,25.16162,A2,1
111_A2_7-12_2417,121.103583,24.97259,A2,1
111_A2_7-12_2418,120.429963,23.704112,A2,1
111_A2_7-12_2419,120.96847,23.962477,A2,1
111_A2_7-12_2420,121.443134,24.975108,A2,1
111_A2_7-12_2421,121.542747,24.983361,A2,1
111_A2_7-12_2422,121.310644,24.992995,A2,1
111_A2_7-12_2423,120.709644,24.210557,A2,1
111_A2_7-12_2424,120.591632,23.968735,A2,1
111_A2_7-12_2425,120.3225,22.6876,A2,1
111_A2_7-12_2426,121.662304,25.069923,A2,1
111_A2_7-12_2427,120.3308,22.63022,A2,1
111_A2_7-12_2428,120.571449,24.223093,A2,1
111_A2_7-12_2429,120.351481,23.308191,A2,1
111_A2_7-12_2430,120.322534,22.72963,A2,1
111_A2_7-12_2431,121.213568,24.866757,A2,1
111_A2_7-12_2432,121.495288,24.996233,A2,1
111_A2_7-12_2433,120.719255,24.178285,A2,1
111_A2_7-12_2434,120.649964,24.221653,A2,1
111_A2_7-12_2435,120.302003,22.79961,A2,1
111_A2_7-12_2436,121.525481,25.057947,A2,1
111_A2_7-12_2437,121.502478,25.04169,A2,1
111_A2_7-12_2438,121.306816,25.001439,A2,1
111_A2_7-12_2439,120.265248,23.703659,A2,1
111_A2_7-12_2440,121.585391,25.035875,A2,1
111_A2_7-12_2441,121.665154,25.074957,A2,1
111_A2_7-12_2442,120.661286,24.219285,A2,1
111_A2_7-12_2443,120.687678,24.171873,A2,1
111_A2_7-12_2444,120.866877,24.422577,A2,1
111_A2_7-12_2445,121.469017,24.994253,A2,1
111_A2_7-12_2446,121.480578,25.07826,A2,1
111_A2_7-12_2447,121.313765,24.995641,A2,1
111_A2_7-12_2448,121.442567,25.049159,A2,1
111_A2_7-12_2449,121.52029,25.044209,A2,1
111_A2_7-12_2450,121.47845,25.025001,A2,1
111_A2_7-12_2451,120.906095,24.743976,A2,1
111_A2_7-12_2452,120.652676,24.441215,A2,1
111_A2_7-12_2453,121.518488,25.01174,A2,1
111_A2_7-12_2454,120.681665,22.741469,A2,1
111_A2_7-12_2455,121.620877,25.076537,A2,1
111_A2_7-12_2456,120.249812,22.93731,A2,1
111_A2_7-12_2457,120.50421,22.651602,A2,1
111_A2_7-12_2458,121.489488,25.082266,A2,1
111_A2_7-12_2459,120.832549,24.562684,A2,1
111_A2_7-12_2460,120.235066,23.006451,A2,1
111_A2_7-12_2461,120.702374,23.835559,A2,1
111_A2_7-12_2462,121.565254,23.996041,A2,1
111_A2_7-12_2463,120.544706,23.952818,A2,1
111_A2_7-12_2464,120.537542,23.495054,A2,1
111_A2_7-12_2465,121.014651,24.833569,A2,1
111_A2_7-12_2466,121.425131,24.989441,A2,1
111_A2_7-12_2467,121.561654,25.026558,A2,1
111_A2_7-12_2468,121.655931,25.065665,A2,1
111_A2_7-12_2469,121.223037,24.952449,A2,1
111_A2_7-12_2470,121.199826,24.928676,A2,1
111_A2_7-12_2471,120.494627,23.585197,A2,1
111_A2_7-12_2472,120.3697,22.62965,A2,1
111_A2_7-12_2473,120.367565,22.643472,A2,1
111_A2_7-12_2474,121.517772,24.967168,A2,1
111_A2_7-12_2475,121.012275,24.833546,A2,1
111_A2_7-12_2476,121.305399,24.964314,A2,1
111_A2_7-12_2477,120.686662,24.16309,A2,1
111_A2_7-12_2478,120.810552,24.263765,A2,1
111_A2_7-12_2479,120.387193,22.615369,A2,1
111_A2_7-12_2480,121.492924,25.033994,A2,1
111_A2_7-12_2481,121.79925,25.140135,A2,1
111_A2_7-12_2482,120.313342,23.276581,A2,1
111_A2_7-12_2483,120.481327,22.459064,A2,1
111_A2_7-12_2484,121.302906,24.994037,A2,1
111_A2_7-12_2485,120.230167,23.014745,A2,1
111_A2_7-12_2486,121.225737,24.953454,A2,1
111_A2_7-12_2487,120.251344,22.947607,A2,1
111_A2_7-12_2488,120.331278,22.692547,A2,1
111_A2_7-12_2489,121.381328,25.049115,A2,1
111_A2_7-12_2490,120.877862,24.686681,A2,1
111_A2_7-12_2491,120.291916,22.634108,A2,1
111_A2_7-12_2492,121.629241,23.995379,A2,1
111_A2_7-12_2493,121.463183,25.084804,A2,1
111_A2_7-12_2494,121.146143,22.760005,A2,1
111_A2_7-12_2495,121.002319,24.793812,A2,1
111_A2_7-12_2496,121.008809,24.870725,A2,1
111_A2_7-12_2497,120.652997,24.146726,A2,1
111_A2_7-12_2498,121.526932,25.041195,A2,1
111_A2_7-12_2499,120.975594,24.792024,A2,1
111_A2_7-12_2500,121.294609,25.043062,A2,1
111_A2_7-12_2501,120.684893,24.170776,A2,1
111_A2_7-12_2502,120.236321,22.967277,A2,1
111_A2_7-12_2503,120.968597,24.806565,A2,1
111_A2_7-12_2504,120.395332,22.634657,A2,1
111_A2_7-12_2505,120.678887,23.918569,A2,1
111_A2_7-12_2506,121.612122,25.001103,A2,1
111_A2_7-12_2507,120.330469,22.594829,A2,1
111_A2_7-12_2508,121.533196,25.066536,A2,1
111_A2_7-12_2509,120.2834,22.66392,A2,1
111_A2_7-12_2510,121.429966,25.051805,A2,1
111_A2_7-12_2511,120.482081,24.147149,A2,1
111_A2_7-12_2512,121.153556,24.71705,A2,1
111_A2_7-12_2513,121.226827,24.847141,A2,1
111_A2_7-12_2514,121.539509,24.963114,A2,1
111_A2_7-12_2515,120.989225,24.870829,A2,1
111_A2_7-12_2516,120.595573,22.639669,A2,1
111_A2_7-12_2517,120.403611,22.58977,A2,1
111_A2_7-12_2518,121.271437,24.99853,A2,1
111_A2_7-12_2519,121.68349,24.667246,A2,1
111_A2_7-12_2520,121.580028,25.076879,A2,1
111_A2_7-12_2521,121.283754,24.987608,A2,1
111_A2_7-12_2522,120.296617,22.788075,A2,1
111_A2_7-12_2523,120.687406,24.169386,A2,1
111_A2_7-12_2524,120.636028,24.343425,A2,1
111_A2_7-12_2525,120.963841,24.798658,A2,1
111_A2_7-12_2526,121.578224,25.037675,A2,1
111_A2_7-12_2527,121.240327,24.955463,A2,1
111_A2_7-12_2528,120.646014,24.1762,A2,1
111_A2_7-12_2529,121.464647,25.085863,A2,1
111_A2_7-12_2530,121.227578,24.92744,A2,1
111_A2_7-12_2531,120.223817,22.989162,A2,1
111_A2_7-12_2532,120.545463,24.084088,A2,1
111_A2_7-12_2533,120.675472,24.263363,A2,1
111_A2_7-12_2534,121.725246,25.152587,A2,1
111_A2_7-12_2535,121.289214,24.883643,A2,1
111_A2_7-12_2536,121.174506,24.911476,A2,1
111_A2_7-12_2537,121.485072,25.084985,A2,1
111_A2_7-12_2538,121.592711,23.965969,A2,1
111_A2_7-12_2539,121.009792,24.826898,A2,1
111_A2_7-12_2540,121.583937,23.989274,A2,1
111_A2_7-12_2541,120.483317,22.666698,A2,1
111_A2_7-12_2542,121.456991,25.026025,A2,1
111_A2_7-12_2543,121.229783,24.972586,A2,1
111_A2_7-12_2544,121.754506,24.756294,A2,1
111_A2_7-12_2545,121.743453,24.745229,A2,1
111_A2_7-12_2546,120.320853,22.660363,A2,1
111_A2_7-12_2547,121.229171,24.954744,A2,1
111_A2_7-12_2548,121.506708,24.981313,A2,1
111_A2_7-12_2549,121.463987,24.984066,A2,1
111_A2_7-12_2550,121.42215,25.019994,A2,1
111_A2_7-12_2551,121.274731,25.012109,A2,1
111_A2_7-12_2552,120.655878,24.158976,A2,1
111_A2_7-12_2553,119.943559,26.157921,A2,1
111_A2_7-12_2554,121.780701,24.71278,A2,1
111_A2_7-12_2555,121.512286,25.004954,A2,1
111_A2_7-12_2556,120.338862,22.601743,A2,1
111_A2_7-12_2557,120.408999,22.654467,A2,1
111_A2_7-12_2558,120.313534,22.631452,A2,1
111_A2_7-12_2559,121.575401,25.042906,A2,1
111_A2_7-12_2560,120.805406,21.942338,A2,1
111_A2_7-12_2561,121.455572,24.982137,A2,1
111_A2_7-12_2562,121.735704,25.130612,A2,1
111_A2_7-12_2563,120.598748,22.570176,A2,1
111_A2_7-12_2564,121.0745,24.93109,A2,1
111_A2_7-12_2565,121.44423,25.179598,A2,1
111_A2_7-12_2566,120.308114,22.630793,A2,1
111_A2_7-12_2567,120.502951,22.681977,A2,1
111_A2_7-12_2568,121.778464,24.688242,A2,1
111_A2_7-12_2569,121.144687,24.910845,A2,1
111_A2_7-12_2570,121.45204,25.037418,A2,1
111_A2_7-12_2571,120.723499,23.993382,A2,1
111_A2_7-12_2572,121.538323,24.970004,A2,1
111_A2_7-12_2573,120.589781,24.082833,A2,1
111_A2_7-12_2574,120.494632,22.677772,A2,1
111_A2_7-12_2575,121.473412,25.033601,A2,1
111_A2_7-12_2576,120.502322,23.83919,A2,1
111_A2_7-12_2577,120.555573,24.044831,A2,1
111_A2_7-12_2578,121.527113,25.021752,A2,1
111_A2_7-12_2579,120.50952,22.699582,A2,1
111_A2_7-12_2580,120.213689,23.040408,A2,1
111_A2_7-12_2581,120.244947,23.467236,A2,1
111_A2_7-12_2582,120.660951,24.159175,A2,1
111_A2_7-12_2583,121.308907,24.992695,A2,1
111_A2_7-12_2584,120.205022,23.007806,A2,1
111_A2_7-12_2585,121.539091,24.960741,A2,1
111_A2_7-12_2586,121.448694,24.978409,A2,1
111_A2_7-12_2587,121.084686,25.02878,A2,1
111_A2_7-12_2588,120.205647,23.040064,A2,1
111_A2_7-12_2589,120.419432,23.706083,A2,1
111_A2_7-12_2590,120.314511,23.399536,A2,1
111_A2_7-12_2591,120.301689,23.298898,A2,1
111_A2_7-12_2592,120.420689,23.989171,A2,1
111_A2_7-12_2593,120.497689,24.031936,A2,1
111_A2_7-12_2594,120.648439,22.714478,A2,1
111_A2_7-12_2595,121.04851,24.78907,A2,1
111_A2_7-12_2596,120.685368,24.150223,A2,1
111_A2_7-12_2597,120.572338,24.288922,A2,1
111_A2_7-12_2598,121.287614,25.000455,A2,1
111_A2_7-12_2599,120.566685,24.276727,A2,1
111_A2_7-12_2600,121.464405,25.031218,A2,1
111_A2_7-12_2601,120.544353,22.494139,A2,1
111_A2_7-12_2602,120.476073,23.672949,A2,1
111_A2_7-12_2603,121.304338,25.009355,A2,1
111_A2_7-12_2604,120.627723,23.936592,A2,1
111_A2_7-12_2605,121.505329,25.012049,A2,1
111_A2_7-12_2606,120.397549,23.679527,A2,1
111_A2_7-12_2607,120.552135,22.736195,A2,1
111_A2_7-12_2608,121.497489,25.069411,A2,1
111_A2_7-12_2609,120.592666,24.181735,A2,1
111_A2_7-12_2610,120.687318,23.757942,A2,1
111_A2_7-12_2611,121.40078,25.01469,A2,1
111_A2_7-12_2612,120.486711,24.147861,A2,1
111_A2_7-12_2613,120.691836,24.173936,A2,1
111_A2_7-12_2614,120.260775,22.989938,A2,1
111_A2_7-12_2615,121.26401,25.021003,A2,1
111_A2_7-12_2616,121.438077,25.035193,A2,1
111_A2_7-12_2617,120.686377,24.24977,A2,1
111_A2_7-12_2618,121.665946,25.071168,A2,1
111_A2_7-12_2619,120.204436,22.992756,A2,1
111_A2_7-12_2620,120.686306,24.186899,A2,1
111_A2_7-12_2621,120.298101,22.661198,A2,1
111_A2_7-12_2622,121.307127,24.989228,A2,1
111_A2_7-12_2623,120.425381,23.701251,A2,1
111_A2_7-12_2624,121.587442,23.980468,A2,1
111_A2_7-12_2625,120.3579,22.57072,A2,1
111_A2_7-12_2626,121.315835,24.996289,A2,1
111_A2_7-12_2627,120.208676,23.000925,A2,1
111_A2_7-12_2628,120.850567,24.577823,A2,1
111_A2_7-12_2629,121.415526,25.001911,A2,1
111_A2_7-12_2630,120.213019,22.978481,A2,1
111_A2_7-12_2631,121.544124,24.980397,A2,1
111_A2_7-12_2632,121.579008,25.080825,A2,1
111_A2_7-12_2633,120.718132,24.128344,A2,1
111_A2_7-12_2634,120.453293,23.570114,A2,1
111_A2_7-12_2635,121.535174,24.975471,A2,1
111_A2_7-12_2636,121.487567,25.083081,A2,1
111_A2_7-12_2637,120.390242,22.612905,A2,1
111_A2_7-12_2638,121.353096,24.956944,A2,1
111_A2_7-12_2639,121.32865,24.969515,A2,1
111_A2_7-12_2640,121.512065,25.110304,A2,1
111_A2_7-12_2641,121.37356,25.078744,A2,1
111_A2_7-12_2642,121.618438,25.071951,A2,1
111_A2_7-12_2643,120.296825,23.573187,A2,1
111_A2_7-12_2644,121.52078,25.092078,A2,1
111_A2_7-12_2645,121.000307,24.824207,A2,1
111_A2_7-12_2646,121.526339,25.048775,A2,1
111_A2_7-12_2647,121.361339,24.937304,A2,1
111_A2_7-12_2648,121.249883,24.977026,A2,1
111_A2_7-12_2649,120.357117,22.566855,A2,1
111_A2_7-12_2650,120.581603,23.447808,A2,1
111_A2_7-12_2651,120.687699,23.97655,A2,1
111_A2_7-12_2652,121.525244,24.998169,A2,1
111_A2_7-12_2653,121.491106,25.079234,A2,1
111_A2_7-12_2654,120.997275,24.874074,A2,1
111_A2_7-12_2655,121.5413,25.040972,A2,1
111_A2_7-12_2656,120.130685,23.20724,A2,1
111_A2_7-12_2657,121.238127,24.953787,A2,1
111_A2_7-12_2658,121.531161,25.095759,A2,1
111_A2_7-12_2659,121.532822,25.044234,A2,1
111_A2_7-12_2660,121.504945,25.117212,A2,1
111_A2_7-12_2661,120.807685,24.265708,A2,1
111_A2_7-12_2662,121.747464,25.13411,A2,1
111_A2_7-12_2663,120.334882,22.597329,A2,1
111_A2_7-12_2664,121.524882,25.060309,A2,1
